Landslide_ID,Camp_name,Latitude,Longitude,Elevation (m),Date_of_movement,General_slope (degree),Slided_slope (degree),Width (m),Length_prev (m),Length_after (m),Depth (m),Material,Movement_type,State,Distribution,Style,Flow_accumulation_10yr_multiplied_log,Flow_accumulation_20yr_multiplied_log,Flow_accumulation_50yr_multiplied_log,Slope_classification,Flow_direction,Runoff_10yr,Runoff_20yr,Runoff_50yr,Fill_sinks,Basins,Landslide_Occurred
611,,2344012.335366469,412824.10945035226,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,23.0,459.0,0
612,,2344040.453060456,412940.1423740186,,,,,,,,,,,,,,6.896890244085738,6.976945285461042,7.078418752177594,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
613,,2344189.948412386,413130.945336742,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,2.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,19.0,459.0,0
614,,2344166.7752666925,413187.5523811594,,,,,,,,,,,,,,6.528913464934628,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,16.212282180786133,459.0,0
615,,2344193.4233969245,413275.13284592173,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
616,,2344088.3806799944,413234.1155679853,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,2.0,4.0,1370.8876953125,1648.37841796875,2082.238037109375,13.0,371.0,0
617,,2344037.481303083,413185.4465360878,,,,,,,,,,,,,,6.829943460598608,6.909998501973914,7.011471944419578,2.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,11.362382888793944,371.0,0
618,,2343973.664873034,413516.47020559345,,,,,,,,,,,,,,6.528913464934628,6.608968506309932,6.710441948755598,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,7.0,459.0,0
619,,2343934.5053186407,413230.4422790017,,,,,,,,,,,,,,6.829943460598608,6.909998501973914,6.835380685363898,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,11.141519546508793,371.0,0
620,,2344075.256026011,413490.506927103,,,,,,,,,,,,,,7.570306138364384,7.650361179739688,7.751834645449442,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,8.0,459.0,0
621,,2343944.8936691275,413585.7303286534,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,8.119811457111165,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,2.736910104751587,459.0,0
622,,2344321.6170663605,413427.01197370654,,,,,,,,,,,,,,6.024962158013426,6.585902718062922,6.69150655651826,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,459.0,0
623,,2344171.1148948306,413666.93891148566,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,1.0,1370.8876953125,1648.37841796875,2082.238037109375,11.0,459.0,0
624,,2344355.8751291665,413110.7539756814,,,,,,,,,,,,,,6.896890244085738,7.245790600589078,7.347264075625498,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,12.0,459.0,0
625,,2344301.253867868,413230.5721415656,,,,,,,,,,,,,,6.653852223045122,6.733907264420426,6.83538071708685,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,16.262317657470703,459.0,0
626,,2344223.021603427,413353.0873481125,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,2.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,16.0,459.0,0
627,,2344381.003565275,413370.83930885856,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,1.0,7.0,1370.8876953125,1648.37841796875,2082.238037109375,18.0,459.0,0
628,,2344477.1959449663,413450.60569628346,,,,,,,,,,,,,,6.024962158013426,6.409811480509434,6.515415308508138,2.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,459.0,0
629,,2344107.200876816,413076.760813898,,,,,,,,,,,,,,6.35282222738114,6.131847273092464,6.233320725758888,1.0,5.0,1370.8876953125,1648.37841796875,2082.238037109375,19.0,459.0,0
630,,2341908.1760986447,411163.3592457197,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.057839393615724,161.0,0
631,,2342468.786560141,410789.94874645345,,,,,,,,,,,,,,6.63814568502026,6.7204110301805,6.824307652596592,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.0,161.0,0
632,,2342315.572049234,411057.15040563786,,,,,,,,,,,,,,7.453221795864088,7.535183911687724,7.67093242335426,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.120794296264648,161.0,0
633,,2341976.125815992,410927.3306804046,,,,,,,,,,,,,,6.737218464138196,6.819180579961832,6.922744422290446,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0
634,,2341878.428572365,410589.6535398471,,,,,,,,,,,,,,7.079641140269014,7.023300543265782,7.126864379003984,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,161.0,0
635,,2342425.597005058,410295.63525560533,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,26.0,161.0,0
636,,2342552.045492545,410385.026809925,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,0
637,,2342303.260722454,410440.45845311345,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.69936893768308,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,0
638,,2342101.3735003136,410452.7046739048,,,,,,,,,,,,,,6.939175712937532,7.021441058097772,7.125337680802754,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,161.0,0
639,,2342130.443056364,410484.6699013946,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,161.0,0
640,,2342210.684916971,410630.09533167456,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,0
641,,2342315.533745205,410495.77935447945,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.69936893768308,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,0
642,,2342652.998679351,410559.5188837528,,,,,,,,,,,,,,6.63814568502026,7.294442300058438,7.398338924663268,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.433149337768555,161.0,0
643,,2342373.969917221,410518.214806876,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,28.0,161.0,0
644,,2342443.8249071753,410858.4889523066,,,,,,,,,,,,,,6.515369705920962,8.22058115105123,8.324145007132863,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,161.0,0
645,,2342241.2544050887,410888.962069984,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0
646,,2342172.524487188,410669.05506020103,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,27.0,161.0,0
647,,2342183.003707554,410801.9820878575,,,,,,,,,,,,,,7.339278455466158,7.421240571289794,7.524804413618408,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
648,,2341980.8108597826,411038.08957671653,,,,,,,,,,,,,,6.038248472703492,7.398964179294708,7.50252803392653,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,13.0,161.0,0
649,,2342011.6175804725,410762.6369156602,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,20.0,161.0,0
650,,2342062.836643201,410541.45280610333,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,21.0,161.0,0
651,,2341953.653303727,410579.53950326453,,,,,,,,,,,,,,7.152191800200106,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,161.0,0
652,,2341836.217948947,410752.07054261846,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
653,,2341691.3571844148,410666.7568086685,,,,,,,,,,,,,,6.640308464031454,6.722270579855092,6.825834415767984,2.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0
654,,2341625.695350805,410768.43042765214,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,161.0,0
655,,2342346.886483388,410120.7213995867,,,,,,,,,,,,,,6.73505571738029,6.817321062540532,6.92121767862152,2.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,16.0,161.0,0
656,,2342219.2598520266,410305.6625509939,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,161.0,0
657,,2341997.8023364055,410465.30850215687,,,,,,,,,,,,,,6.513206959163058,6.595472304323296,6.69936893768308,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.0,161.0,0
658,,2341999.8257885943,410936.0213134412,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
659,,2341783.9063470894,410618.1616536552,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
660,,2342194.6125757103,411049.59088913567,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,161.0,0
661,,2342309.2056211163,410766.5590689472,,,,,,,,,,,,,,6.63814568502026,6.7204110301805,6.824307652596592,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.12079620361328,161.0,0
662,,2342442.5307860915,410613.63559063786,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,1.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,0
663,,2341980.958447832,410648.7423750347,,,,,,,,,,,,,,6.990328228217516,7.072593544708162,7.176490163476358,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,19.0,161.0,0
664,,2342132.838267178,410767.7783988733,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0
665,,2341851.5635504,410866.60308047343,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,23.0,161.0,0
666,,2341954.5813560905,411068.0975993821,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.0,161.0,0
667,,2341870.610945052,412114.9507426383,,,,,,,,,,,,,,7.516323820634836,7.600143147466864,7.705746984231,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,9.050034523010254,161.0,0
668,,2342175.521926488,411845.73904472665,,,,,,,,,,,,,,6.325992153677406,6.409811480509434,6.515415308508138,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,14.0,161.0,0
669,,2342355.766807639,412108.3779354536,,,,,,,,,,,,,,6.502083391230894,6.409811480509434,6.515415308508138,2.0,5.0,1288.75927734375,1563.11572265625,1993.40234375,15.241588592529297,161.0,0
670,,2342786.519630728,411723.08317824826,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,16.0,161.0,0
671,,2342834.0855356567,411757.78634635854,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.328737258911133,161.0,0
672,,2342734.891047673,411930.8153866028,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,2.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
673,,2342606.914041716,411862.9780228797,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0
674,,2342769.8786552423,411509.60015502427,,,,,,,,,,,,,,7.671716935783844,7.75367905160748,7.857242877757192,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.836976051330566,161.0,0
675,,2342341.393284925,411610.48805976845,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0
676,,2342593.8177215126,411759.25642365456,,,,,,,,,,,,,,6.038248472703492,6.42124058419111,6.524804420104004,1.0,7.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,161.0,0
677,,2342453.112967279,411885.98392439965,,,,,,,,,,,,,,7.184376517596956,7.266338633420594,7.36990246475083,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,161.0,0
678,,2342620.409758664,411987.6067421786,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,161.0,0
679,,2342564.244973417,411979.2044031801,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,161.0,0
680,,2342404.05309612,411934.38550413784,,,,,,,,,,,,,,6.803113386894876,6.886932713726902,6.99253655218224,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,17.0,161.0,0
681,,2342344.3109808504,412067.01149638416,,,,,,,,,,,,,,6.325992153677406,6.409811480509434,6.515415308508138,2.0,5.0,1288.75927734375,1563.11572265625,1993.40234375,15.220863342285156,161.0,0
682,,2342210.384011541,411950.2782971719,,,,,,,,,,,,,,6.723932149448128,6.807751476280156,6.913355297298166,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,11.0,161.0,0
683,,2342085.6097991327,411999.8902701832,,,,,,,,,,,,,,7.954381104218042,8.03820043105007,8.143804285729487,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,10.050034523010254,161.0,0
684,,2342079.041330952,412070.1720111365,,,,,,,,,,,,,,7.201053386966034,7.284872713798062,7.390476560854278,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,10.0,161.0,0
685,,2342319.1301724706,411827.1193082197,,,,,,,,,,,,,,6.515369705920962,6.42124058419111,6.524804420104004,1.0,3.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.0,161.0,0
686,,2342525.119556389,412037.2916170141,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,2.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,22.0,161.0,0
687,,2342465.036637075,411719.6265730978,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,161.0,0
688,,2342192.299299123,411583.92239370977,,,,,,,,,,,,,,7.242368423106126,7.926390562511016,8.02995439842391,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,12.0,161.0,0
689,,2341588.879233314,412187.67774539447,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,13.0,161.0,0
690,,2342111.756087747,412319.71908063814,,,,,,,,,,,,,,6.325992153677406,6.409811480509434,6.515415308508138,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,13.0,161.0,0
691,,2342804.565021876,411769.82090566546,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,15.308012008666992,161.0,0
692,,2341967.295719585,412451.9422840275,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,13.0,161.0,0
693,,2342776.8334039543,412295.20123199566,,,,,,,,,,,,,,7.61602672699758,7.699846053829608,7.805449881636022,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,14.120794296264648,371.0,0
694,,2342590.652165805,412506.14499504166,,,,,,,,,,,,,,6.325992153677406,6.108781484845452,6.214385312844158,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,371.0,0
695,,2342718.985251009,411948.6993206657,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,21.0,371.0,0
696,,2342736.573936633,412408.9970457564,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,17.0,371.0,0
697,,2342847.655336419,412646.33300571307,,,,,,,,,,,,,,6.051792231717158,6.131847273092464,6.233320725758888,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,12.0,371.0,0
698,,2342827.3497314826,412200.22484888014,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.0,371.0,0
699,,2342766.4782315474,412129.272427796,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,18.0,371.0,0
700,,2342844.5670043947,412044.41702189366,,,,,,,,,,,,,,7.038248459802176,7.350659506110898,7.454223359170994,1.0,1.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.283039093017578,371.0,0
701,,2342767.261072836,411950.86573399766,,,,,,,,,,,,,,6.038248472703492,6.12021058852713,6.223774424440022,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,371.0,0
702,,2342574.1090934607,412146.3002212505,,,,,,,,,,,,,,6.627022149341388,6.710841476173416,6.81644530417212,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,17.0,161.0,0
703,,2342981.0240411297,412336.66474119935,,,,,,,,,,,,,,6.883346485072072,6.965308600895708,7.068872432026298,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,10.333073616027832,371.0,0
704,,2342919.6674166177,412397.92846936063,,,,,,,,,,,,,,7.928052132104052,8.01187145893608,8.117475279954093,1.0,3.0,1288.75927734375,1563.11572265625,1993.40234375,10.141519546508793,371.0,0
705,,2342919.8666751334,412548.1044767165,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,1.0,2.0,1370.8876953125,1648.37841796875,2082.238037109375,10.0,371.0,0
706,,2343006.338923,412545.77581348177,,,,,,,,,,,,,,7.822644231332652,7.902699272707958,8.004172742240126,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,10.070759773254396,371.0,0
707,,2342884.664192515,412623.58351628354,,,,,,,,,,,,,,6.35282222738114,6.432877268756444,6.53435072142287,2.0,0.0,1370.8876953125,1648.37841796875,2082.238037109375,8.0,371.0,0
708,,2342759.5766690844,412136.67215892347,,,,,,,,,,,,,,6.339278468367474,6.12021058852713,6.223774424440022,1.0,4.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.07076072692871,161.0,0
709,,2342814.910933498,412251.024445268,,,,,,,,,,,,,,6.723932149448128,6.807751476280156,6.913355297298166,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.141519546508793,371.0,0
710,,2342655.5035906113,412226.7976581368,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,5.0,1288.75927734375,1563.11572265625,1993.40234375,21.0,161.0,0
711,,2342561.630219427,412253.0484630365,,,,,,,,,,,,,,6.024962158013426,6.585902718062922,6.69150655651826,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,161.0,0
712,,2342461.4974982487,412263.685332587,,,,,,,,,,,,,,6.325992153677406,6.409811480509434,6.515415308508138,1.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,17.0,161.0,0
713,,2342461.432749176,412367.0208527516,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,7.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,161.0,0
714,,2342460.5309318444,412479.15987985616,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,371.0,0
715,,2342287.083966772,412306.19187050615,,,,,,,,,,,,,,6.803113386894876,6.886932713726902,6.214385312844158,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,15.0,161.0,0
716,,2342235.1942509785,412366.3205031173,,,,,,,,,,,,,,6.723932149448128,6.807751476280156,6.913355297298166,1.0,4.0,1288.75927734375,1563.11572265625,1993.40234375,13.0,161.0,0
717,,2342494.1451654783,412326.21333772247,,,,,,,,,,,,,,6.870060207242908,6.953879534074934,7.059483367059848,1.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,16.0,161.0,0
718,,2342558.5091878977,412321.6349248636,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,2.0,6.0,1288.75927734375,1563.11572265625,1993.40234375,19.0,161.0,0
719,,2342656.3595481026,412496.98970576975,,,,,,,,,,,,,,6.502083391230894,6.886932713726902,6.99253655218224,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,11.0,371.0,0
720,,2342600.568892774,412622.8432053732,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,2.0,1288.75927734375,1563.11572265625,1993.40234375,14.0,371.0,0
721,,2342798.895826488,412320.0317852054,,,,,,,,,,,,,,6.325992153677406,6.409811480509434,6.515415308508138,2.0,0.0,1288.75927734375,1563.11572265625,1993.40234375,14.050034523010254,371.0,0
722,,2342757.275588488,412555.2326809399,,,,,,,,,,,,,,6.750762223151862,6.733907264420426,6.83538071708685,1.0,3.0,1370.8876953125,1648.37841796875,2082.238037109375,8.070759773254396,371.0,0
723,,2342797.550681707,412404.08914151153,,,,,,,,,,,,,,6.024962158013426,6.108781484845452,6.214385312844158,1.0,1.0,1288.75927734375,1563.11572265625,1993.40234375,18.0,371.0,0
724,,2343170.425042455,411145.4438578284,,,,,,,,,,,,,,8.50884216288275,8.59110750804299,8.695004110366703,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,15.192244529724125,161.0,0
725,,2343821.8397619496,410926.1150273375,,,,,,,,,,,,,,6.73505571738029,6.817321062540532,6.92121767862152,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.391698837280273,161.0,0
726,,2343835.790108103,410551.82146787975,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,7.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,0
727,,2343707.1283235215,410718.409196815,,,,,,,,,,,,,,6.939175712937532,8.171429514018392,8.275326136430278,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.191556930541992,161.0,0
728,,2343698.3690134743,410550.0443254336,,,,,,,,,,,,,,7.337115708708254,7.419381053868494,7.523277669949484,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,24.050035476684567,161.0,0
729,,2343527.7513398207,410867.26581437007,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
730,,2343536.2818790344,410547.72994844575,,,,,,,,,,,,,,7.337115708708254,7.419381053868494,7.523277669949484,1.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
731,,2343431.9105446367,410675.1060064063,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,2.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
732,,2343306.416711356,410682.1216351974,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,161.0,0
733,,2343312.326906129,410766.33909187495,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
734,,2342991.4217452635,410638.7372622333,,,,,,,,,,,,,,6.036085725945588,6.595472304323296,6.69936893768308,2.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,25.0,161.0,0
735,,2342725.043679186,410948.67854253313,,,,,,,,,,,,,,6.33711572160957,6.118351071105828,6.22224769381081,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,18.0,161.0,0
736,,2342578.6397188287,411190.4922672683,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,2.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.141519546508793,161.0,0
737,,2342375.161607922,411357.6162392015,,,,,,,,,,,,,,6.339278468367474,6.42124058419111,6.524804420104004,1.0,6.0,1328.79541015625,1604.7974853515625,2036.9674072265625,19.0,161.0,0
738,,2343180.8966448046,410314.457414294,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,27.0,161.0,0
739,,2342901.293678988,410419.5191572949,,,,,,,,,,,,,,6.33711572160957,6.41938106676981,6.523277689474792,2.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,22.0,161.0,0
740,,2342639.3087723614,410768.17852634896,,,,,,,,,,,,,,7.467449463824116,7.549714808984356,7.653611418196022,1.0,4.0,1322.194580078125,1597.94091796875,2029.8190917968752,17.12079620361328,161.0,0
741,,2343086.977625953,410438.2229359685,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,6.0,1322.194580078125,1597.94091796875,2029.8190917968752,23.0,161.0,0
742,,2343004.145161658,411057.0910294558,,,,,,,,,,,,,,6.939175712937532,7.021441058097772,7.125337680802754,1.0,3.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.912762641906738,161.0,0
743,,2342591.491614219,411124.699279892,,,,,,,,,,,,,,8.838965473414667,9.109215140777652,9.21277897604756,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.170828819274902,161.0,0
744,,2342571.546672487,411015.57068016427,,,,,,,,,,,,,,6.515369705920962,6.597331821744598,6.700895646731704,1.0,2.0,1328.79541015625,1604.7974853515625,2036.9674072265625,17.07076072692871,161.0,0
745,,2342574.023565709,410917.69437797135,,,,,,,,,,,,,,6.036085725945588,6.118351071105828,6.22224769381081,1.0,0.0,1322.194580078125,1597.94091796875,2029.8190917968752,20.0,161.0,0
746,,2342724.1369822314,411157.93940971605,,,,,,,,,,,,,,6.038248472703492,6.118351071105828,6.22224769381081,1.0,5.0,1322.194580078125,1597.94091796875,2029.8190917968752,14.39169216156006,161.0,0
747,,2342698.354632983,411243.31041027926,,,,,,,,,,,,,,6.737218464138196,6.819180579961832,6.922744422290446,1.0,5.0,1328.79541015625,1604.7974853515625,2036.9674072265625,14.383108139038086,161.0,0
