fid,fid_new1,fclass,name,maxspeed,length,combined_id_min,combined_id_max,DN_mean,time_needed (min)
"2423","2423",path,,"10","143.349305674254","9477",CXB-201_G007 _06,"7","0.860095834045521"
"2424","2424",path,,"10","143.349305674254","9484",CXB-201_G007 _06,"7","0.860095834045521"
"2425","2425",path,,"10","85.5341098577172","425","9484","6.666667","0.513204659146303"
"2426","2426",track,,"10","70.7705687395175","8493",HF_022,"6.5","0.424623412437105"
"2427","2427",track,,"10","38.7709256526794","9497",HF_022,"6","0.232625553916076"
"2428","2428",track,,"10","18.9672313845882","7077","9497","6","0.113803388307529"
"2429","2429",track,,"10","67.5828117191757","50753","9500","6","0.405496870315054"
"2430","2430",track,,"10","9.96012054149555","9500","9508","6","0.0597607232489733"
"2431","2431",track,,"10","44.0469736357824","9508","9512","6","0.264281841814694"
"2432","2432",track,,"10","7.07475836769407","9512","9516","6","0.0424485502061644"
"2433","2433",track,,"10","63.9531917418986","53825","9516","6","0.383719150451392"
"2434","2434",track,,"10","29.8660298399333","46901","53825","6","0.1791961790396"
"2435","2435",track,,"10","24.4618820287225","46900","46901","6","0.146771292172335"
"2436","2436",track,,"10","2.82850529753962","46900","9529","6","0.0169710317852377"
"2437","2437",path,,"10","21.9751818752075","376","9536","6","0.131851091251245"
"2438","2438",path,,"10","7.55006725173495","52447","9536","6.5","0.0453004035104097"
"2439","2439",path,,"10","20.1674970978755","52447","9544","7","0.121004982587253"
"2440","2440",path,,"10","12.9760473247146","9544","9549","7","0.0778562839482876"
"2442","2442",path,,"10","17.6966039884632","9553","9557","7","0.106179623930779"
"2443","2443",path,,"10","14.3344839204893","9557","9560","7","0.0860069035229361"
"2444","2444",path,,"10","45.387724375019","9560","9565","6.5","0.272326346250114"
"2445","2445",path,,"10","34.9470042927684","363","9565","6","0.20968202575661"
"2446","2446",path,,"10","70.9553088468031","357","363","6","0.425731853080819"
"2447","2447",path,,"10","15.8090738327985","9536",TBD,"6.5","0.0948544429967913"
"2448","2448",path,,"10","30.24545029493","9576",TBD,"6.5","0.18147270176958"
"2449","2449",path,,"10","56.3531876152441","388","9581","6.5","0.338119125691464"
"2450","2450",path,,"10","33.2808459646704","368","9590","6","0.199685075788023"
"2451","2451",path,,"10","53.8713679225661","9590",CXB-204_A020 _05,"6.5","0.323228207535397"
"2452","2452",path,,"10","75.002692010474","50744",CXB-204_A020 _05,"6.5","0.450016152062844"
"2453","2453",path,,"10","29.2875655481411","9560",CXB-204_A020 _05,"6.5","0.175725393288847"
"2454","2454",path,,"10","34.2963359859922","9608",CXB-204_A020 _05,"6.5","0.205778015915953"
"2455","2455",path,,"10","21.5561381145514","50737","9608","7","0.129336828687309"
"2456","2456",path,,"10","33.03758796731","9613","9616","7","0.19822552780386"
"2457","2457",path,,"10","14.2750975623887","849","9616","6","0.085650585374332"
"2458","2458",path,,"10","53.6608607315805","849","861","6.5","0.321965164389483"
"2459","2459",path,,"10","102.664320748247","50744","861","7","0.61598592448948"
"2460","2460",track,,"10","23.0765025455597","9629","9631","7","0.138459015273358"
"2461","2461",track,,"10","16.3028066140838","50188","9629","6.5","0.0978168396845026"
"2462","2462",track,,"10","29.5995509285388","50188","7077","6","0.177597305571233"
"2463","2463",path,,"10","9.76238204345429","9645","965","7.5","0.0585742922607258"
"2464","2464",path,,"10","38.8009555744554","59603","9645","7","0.232805733446733"
"2465","2465",path,,"10","29.4749217636033","59603","59609","6.5","0.17684953058162"
"2466","2466",track,,"10","17.5771101071585","51376","9660","6","0.105462660642951"
"2467","2467",track,,"10","16.7999698964997","9660","9661","6","0.100799819378998"
"2468","2468",track,,"10","51.8397181330615","9661","9665","6","0.311038308798369"
"2469","2469",track,,"10","8.73582292179545","49865","9665","6","0.0524149375307727"
"2470","2470",track,,"10","37.0462918427739","1332","49865","6.5","0.222277751056643"
"2471","2471",path,,"10","29.2788930882271","7121","9677","7","0.175673358529363"
"2472","2472",path,,"10","81.4977394233026","56","9685","7","0.488986436539816"
"2473","2473",path,,"10","90.4586200461933","10471","9685","7.5","0.54275172027716"
"2474","2474",path,,"10","60.7262422322075","10471","45393","7.5","0.364357453393245"
"2475","2475",path,,"10","5.9162293061248","45393","9692","7","0.0354973758367488"
"2476","2476",path,,"10","6.61010287224798","49221","9692","7","0.0396606172334879"
"2477","2477",path,,"10","138.803835023591","49221","54372","6.5","0.832823010141549"
"2478","2478",path,,"10","107.269203672427","10905","54372","6.5","0.643615222034561"
"2479","2479",path,,"10","14.39063418725","10207","10905","7","0.0863438051235002"
"2480","2480",path,,"10","138.12135694966","10207","9853","6.666667","0.828728141697963"
"2481","2481",path,,"10","38.6884884860368","59489","965","7","0.232130930916221"
"2482","2482",path,,"10","33.8766296559358","7025",CXB-207_A047 _01,"7.5","0.203259777935615"
"2483","2483",path,,"10","34.4467309783308","60721","9723","7","0.206680385869985"
"2484","2484",path,,"10","12.4591287510281","10257","60721","6.5","0.0747547725061684"
"2485","2485",path,,"10","115.833494704619","9729","9730","7","0.695000968227712"
"2486","2486",path,,"10","6.69271874487794","9729","9732","8","0.0401563124692676"
"2487","2487",path,,"10","12.75834365558","7035","9732","7.5","0.0765500619334798"
"2488","2488",unclassified,,"10","40.6734944955575","9737","9740","6","0.244040966973345"
"2489","2489",unclassified,,"10","203.788804641153","9740","9744","6","1.22273282784692"
"2490","2490",unclassified,,"10","4.89921258724609","9744","9748","6","0.0293952755234766"
"2491","2491",unclassified,,"10","18.8354345416625","9748","9749","6","0.113012607249975"
"2492","2492",residential,,"10","45.5078030344287","4","9756","7.333333","0.273046818206572"
"2493","2493",residential,,"10","17.3713546447339","9756","9757","6","0.104228127868404"
"2494","2494",residential,,"10","44.8716809013551","9749","9757","6","0.269230085408131"
"2495","2495",path,,"10","172.809704923742","7757","9768","6.5","1.03685822954245"
"2496","2496",path,,"10","17.6690343447021","9768","9772","6","0.106014206068212"
"2497","2497",path,,"10","118.862867912019","9772","9773","6","0.713177207472114"
"2498","2498",path,,"10","7.03093573263595","9778","9785","6","0.0421856143958157"
"2499","2499",path,,"10","15.2028890364375","61493","9785","6.5","0.0912173342186252"
"2500","2500",path,,"10","46.2723501890988","61499","9785","6.5","0.277634101134593"
"2501","2501",path,,"10","9.60112932289667","61499",CXB-217_A079 _03,"6","0.05760677593738"
"2502","2502",path,,"10","12.0343425208752","9793",CXB-217_A079 _03,"6","0.0722060551252512"
"2503","2503",track,,"10","118.642070286132","9799","9807","6.5","0.711852421716792"
"2504","2504",track,,"10","8.07079539791453","9807","9813","7","0.0484247723874872"
"2505","2505",track,,"10","143.001336750381","2392","9807","6.5","0.858008020502284"
"2506","2506",track,,"10","66.4945621593398","1884","9813","7.5","0.398967372956039"
"2507","2507",track,,"10","102.332880881731","10089","9813","6.5","0.613997285290384"
"2508","2508",track,,"10","11.9897121801231","10089","9821","7","0.0719382730807387"
"2510","2510",path,,"10","11.324493325226","50632","61485","7","0.0679469599513563"
"2511","2511",path,,"10","86.6874254903022","61485","9828","7","0.520124552941813"
"2512","2512",path,,"10","65.2034092757813","50632","9832","6.5","0.391220455654688"
"2513","2513",path,,"10","171.110716044434","10085","9821","6.666667","1.02666429626661"
"2514","2514",path,,"10","46.0550664346178","61471","61496","7","0.276330398607707"
"2515","2515",path,,"10","97.0469760801144","10214","9850","6.5","0.582281856480687"
"2516","2516",path,,"10","69.2437086842047","9850","9853","6.5","0.415462252105229"
"2517","2517",path,,"10","34.5872138346046","8140","9853","7","0.207523283007628"
"2518","2518",path,,"10","32.9585151519611","8121","8140","7","0.197751090911767"
"2519","2519",path,,"10","33.6668736794569","10933","8121","7","0.202001242076741"
"2520","2520",path,,"10","33.5879035527456","10933","9877","6.5","0.201527421316474"
"2521","2521",path,,"10","32.3578764237491","10924","9877","6","0.194147258542494"
"2522","2522",path,,"10","34.6608366666171","10924","9884","6.5","0.207965019999702"
"2523","2523",path,,"10","10.6893699094381","46493","9884","7","0.0641362194566287"
"2524","2524",path,,"10","18.2570124851625","46493","9887","7.5","0.109542074910975"
"2525","2525",path,,"10","1.33780230285327","9887","9893","8","0.00802681381711961"
"2526","2526",path,,"10","2.75081551075335","9893","9897","8","0.0165048930645201"
"2527","2527",path,,"10","15.078626262053","54363","9901","6","0.0904717575723178"
"2528","2528",path,,"10","12.9216808739562","50081","9901","6","0.0775300852437374"
"2529","2529",path,,"10","177.028323095573","10217","50081","6.5","1.06216993857344"
"2530","2530",path,,"10","75.7446697661798","10217","9917","6.5","0.454468018597079"
"2531","2531",path,,"10","7.00859008213221","54373","9917","7","0.0420515404927932"
"2532","2532",path,,"10","28.7468911575071","49229","54373","6.5","0.172481346945042"
"2534","2534",path,,"10","39.6963606991573","9925","9929","6","0.238178164194944"
"2535","2535",path,,"10","13.8341709531606","9929","9936","6","0.0830050257189634"
"2536","2536",path,,"10","15.2308721892288","9936","9940","6","0.0913852331353729"
"2537","2537",path,,"10","52.4231350249087","9939","9940","6.5","0.314538810149452"
"2538","2538",path,,"10","12.4222152058928","52510","59679","6","0.074533291235357"
"2539","2539",path,,"10","1.77406796168075","59672","59679","6","0.0106444077700845"
"2540","2540",path,,"10","17.4222644197076","52507","59672","6","0.104533586518246"
"2541","2541",path,,"10","23.9291389826374","52507","59867","6","0.143574833895824"
"2542","2542",path,,"10","9.66081751821626","52501","59867","6","0.0579649051092976"
"2543","2543",path,,"10","108.934263743993","51197","5721","7","0.65360558246396"
"2545","2545",path,,"10","23.8492205926971","10024","9973","7","0.143095323556183"
"2546","2546",path,,"10","27.2703943267461","9973","9976","6.5","0.163622365960477"
"2547","2547",path,,"10","3.90686046523322","9976","9981","6","0.0234411627913993"
"2548","2548",path,,"10","39.9941527092498","9981","9985","6","0.239964916255499"
"2549","2549",path,,"10","9.44210902146804","3917","9985","6.5","0.0566526541288082"
"2550","2550",path,,"10","74.5244016756442","8397","988","6.5","0.447146410053865"
"2551","2551",path,,"10","47.0574010551312","8397",CXB-203_C017 _02,"7","0.282344406330787"
"2552","2552",path,,"10","47.0574010551312","9997",CXB-203_C017 _02,"7","0.282344406330787"
"2553","2553",path,,"10","56.4326267709255","50244","9997","6.5","0.338595760625553"
"2554","2554",path,,"10","55.3117091663577","59095","6328","6.5","0.331870254998146"
"2555","2555",path,,"10","19.3154863811851","10009","988","7","0.115892918287111"
"2556","2556",path,,"10","7.31993593058291","10009","46569","7","0.0439196155834974"
"2557","2557",path,,"10","12.5249807984982","10013","46569","7","0.0751498847909891"
"2558","2558",path,,"10","42.9669365924001","10013","10020","7","0.257801619554401"
"2559","2559",path,,"10","14.6545028303034","10020","10024","7","0.0879270169818206"
"2561","2561",path,,"10","100.834508142418","10036","10041","6.5","0.60500704885451"
"2562","2562",path,,"10","198.356907049723","10033","10036","6.5","1.19014144229834"
"2565","2565",path,,"10","53.6069553470043","10041","3516","6.5","0.321641732082026"
"2566","2566",path,,"10","31.6320404152394","10041","10045","7","0.189792242491437"
"2567","2567",path,,"10","14.3023274685791","10045","10049","7","0.0858139648114744"
"2569","2569",path,,"10","241.850727481115","6568","7956","6.5","1.45110436488669"
"2570","2570",path,,"10","94.8964483841397","2502","7960","6.5","0.569378690304838"
"2571","2571",path,,"10","158.965305188147","10077","7967","7","0.953791831128884"
"2572","2572",path,,"10","60.2732086487264","10069","6581","6.5","0.361639251892358"
"2573","2573",path,,"10","45.8940222128583","10069","10073","6.5","0.27536413327715"
"2574","2574",path,,"10","14.3299006466973","10073","10077","6","0.0859794038801836"
"2575","2575",path,,"10","14.4812372469617","10077","10079","6","0.0868874234817704"
"2576","2576",path,,"10","42.8194854879971","10079","10085","6","0.256916912927983"
"2577","2577",path,,"10","39.1159812515948","10085","10091","6","0.234695887509569"
"2578","2578",path,,"10","97.4178713021347","10089","10091","6.5","0.584507227812808"
"2579","2579",path,,"10","102.435142812323","10099","6572","6.5","0.61461085687394"
"2580","2580",path,,"10","232.59758662085","10099","2462","7","1.3955855197251"
"2581","2581",path,,"10","81.6984302872822","10108","6541","6.5","0.490190581723693"
"2582","2582",path,,"10","47.2583485412215","10108","3528","6.5","0.283550091247329"
"2583","2583",path,,"10","10.1863561853625","59627","59634","7","0.0611181371121748"
"2584","2584",path,,"10","11.5964161582061","59627","829","6.5","0.0695784969492369"
"2585","2585",path,,"10","2.31177997701064","46708","829","6.5","0.0138706798620638"
"2586","2586",path,,"10","9.55776235128886","4663","46708","7","0.0573465741077332"
"2587","2587",path,,"10","18.7053294227425","1385","4663","7","0.112231976536455"
"2588","2588",path,,"10","31.8250897991791","1385","880","7","0.190950538795075"
"2589","2589",path,,"10","14.9910888606061","10141","4652","6","0.0899465331636368"
"2590","2590",path,,"10","39.5044645164441","10141","805","6.5","0.237026787098665"
"2591","2591",path,,"10","8.54109696040332","10153","4639","6","0.0512465817624199"
"2592","2592",path,,"10","5.42989611422753","10153","50041","6","0.0325793766853652"
"2594","2594",path,,"10","72.3132219136133","10153","50043","6","0.43387933148168"
"2595","2595",path,,"10","45.3680969447104","50043","50045","6","0.272208581668262"
"2596","2596",path,,"10","19.612520599328","50045",CXB-203_E019 _03,"6","0.117675123595968"
"2597","2597",track,,"10","48.3694514838978","2173","7816","6.5","0.290216708903387"
"2598","2598",path,,"10","36.7032367645557","10168","3127","6","0.220219420587334"
"2599","2599",unclassified,,"10","93.3206606863779","2109","2162","7","0.559923964118267"
"2600","2600",track,,"10","140.336589192625","2157",CXB-220_B090 _02,"6.5","0.842019535155747"
"2601","2601",track,,"10","140.336589192625","10180",CXB-220_B090 _02,"6","0.842019535155747"
"2602","2602",track,,"10","16.4359086461276","10178","10180","6","0.0986154518767656"
"2603","2603",unclassified,,"10","509.059851539276","2109","46511","7.1","3.05435910923566"
"2605","2605",path,,"10","35.0794171121352","10193","50029","6","0.210476502672811"
"2606","2606",path,,"10","11.9816672784877","10193","49907","6","0.0718900036709263"
"2607","2607",path,,"10","33.4033083428401","49907","50015","6","0.200419850057041"
"2608","2608",path,,"10","18.6017714071177","58698","58700","6","0.111610628442706"
"2609","2609",path,,"10","99.4420487155082","12","58700","6.333333","0.596652292293049"
"2610","2610",path,,"10","30.9844295693935","10207","10214","7","0.185906577416361"
"2611","2611",path,,"10","31.8607862097161","10214","10217","6.5","0.191164717258297"
"2612","2612",path,,"10","29.1650488553132","10217","54365","6","0.174990293131879"
"2613","2613",path,,"10","40.459999880724","313","54365","6","0.242759999284344"
