roadID,node1,node2,node1_Xcoord,node1_Ycoord,node2_Xcoord,node2_Ycoord,DN_mean,length,isHealthcare1,isHealthcare2
3946,15234,15244,21.187535,92.149876,21.187797,92.150191,6.5,44.232,False,False
3947,15237,15253,21.18722,92.150343,21.187732,92.15038,6.5,70.449,False,False
3948,15241,15244,21.188081,92.150039,21.187797,92.150191,6.0,40.195,False,False
3949,15244,15248,21.187797,92.150191,21.18778,92.150291,6.0,10.815,False,False
3950,15248,15253,21.18778,92.150291,21.187732,92.15038,6.5,10.751,False,False
3951,15229,15253,21.18776,92.150445,21.187732,92.15038,7.0,9.708,False,False
3952,15229,54845,21.18776,92.150445,21.187736,92.150443,7.0,2.676,False,False
3953,15259,15261,21.187965,92.150788,21.188026,92.150797,7.0,6.952,False,False
3954,15263,64096,21.188072,92.150899,21.188049,92.150798,7.0,13.475,False,True
3955,15261,64096,21.188026,92.150797,21.188049,92.150798,7.0,13.475,False,True
3957,15216,15271,21.187853,92.150758,21.187907,92.150813,7.0,8.745,False,False
3958,15275,15296,21.188066,92.150929,21.188529,92.15094,6.5,65.046,False,False
3959,15279,15296,21.188594,92.151114,21.188529,92.15094,6.0,20.446,False,False
3960,15289,15297,21.188176,92.151235,21.188219,92.151209,7.0,5.534,False,False
3961,15288,15289,21.188136,92.151259,21.188176,92.151235,7.0,5.098,False,False
3962,15292,15297,21.188308,92.151294,21.188219,92.151209,6.5,13.419,False,False
3963,15296,15297,21.188529,92.15094,21.188219,92.151209,6.5,57.89,False,False
3964,15300,15301,21.187904,92.151017,21.187891,92.151057,6.0,4.401,False,False
3965,15303,15304,21.187774,92.151757,21.187794,92.151237,6.0,54.461,False,False
3966,15305,15308,21.18882,92.151807,21.188769,92.15192,7.5,14.843,False,False
3967,15308,62116,21.188769,92.15192,21.188918,92.152096,7.5,26.089,False,False
3968,15312,62116,21.189087,92.152293,21.188918,92.152096,7.0,28.307,False,False
3970,15324,56693,21.187422,92.152672,21.187624,92.152726,6.5,23.135,False,False
3971,15324,15325,21.187422,92.152672,21.187007,92.152753,7.0,48.198,False,False
3973,50964,64096,21.186982,92.15463,21.186801,92.154631,8.0,36.96,False,True
3974,15332,64096,21.186691,92.154543,21.186801,92.154631,7.5,36.96,False,True
3975,15336,60711,21.18757,92.154605,21.187569,92.154549,7.0,5.858,False,False
3976,15336,48244,21.18757,92.154605,21.187643,92.15478,6.5,20.02,False,False
3977,15345,50949,21.187518,92.153974,21.187469,92.153816,6.5,17.703,False,False
3978,15345,15349,21.187518,92.153974,21.187574,92.154162,6.0,20.71,False,False
3979,15349,60711,21.187574,92.154162,21.187569,92.154549,7.0,40.677,False,False
3980,15359,49886,21.189356,92.148641,21.189655,92.148557,6.5,38.496,False,False
3981,49433,49885,21.189673,92.148675,21.189725,92.148607,6.5,10.334,False,False
3982,15359,49433,21.189356,92.148641,21.189673,92.148675,6.5,38.384,False,False
3983,15359,15368,21.189356,92.148641,21.189252,92.148866,6.0,27.055,False,False
3984,15368,15372,21.189252,92.148866,21.189176,92.1488,6.0,11.119,False,False
3986,15373,15384,21.189123,92.149068,21.1891,92.149335,7.0,33.19,False,False
3987,14400,15384,21.188958,92.149506,21.1891,92.149335,7.0,25.638,False,False
3988,14388,15384,21.189173,92.149378,21.1891,92.149335,7.0,9.679,False,False
3990,14405,15387,21.188891,92.149482,21.188897,92.149182,7.0,35.727,False,False
3991,15390,15391,21.188865,92.149934,21.188835,92.149916,7.0,3.85,False,False
3992,15391,64096,21.188835,92.149916,21.18886,92.149779,7.0,69.79,False,True
3993,15404,64096,21.188511,92.1495,21.18886,92.149779,6.5,69.79,False,True
3994,15404,15800,21.188511,92.1495,21.188611,92.148735,7.0,87.702,False,False
3995,15404,15405,21.188511,92.1495,21.188386,92.149592,6.0,16.921,False,False
3996,15408,15409,21.18851,92.150043,21.188368,92.150425,6.0,46.656,False,False
3998,15413,64096,21.188934,92.151021,21.188938,92.151282,6.0,38.177,False,True
3999,15421,64096,21.188969,92.15137,21.188938,92.151282,6.0,38.177,False,True
4000,15421,15425,21.188969,92.15137,21.188896,92.151508,6.5,20.09,False,False
4001,15424,15425,21.188754,92.151825,21.188896,92.151508,7.5,37.282,False,False
4002,12181,15429,21.189624,92.150938,21.189287,92.151271,6.0,51.765,False,False
4003,14609,50386,21.189552,92.152177,21.189657,92.152234,6.5,13.349,False,False
4004,14609,15436,21.189552,92.152177,21.189539,92.152135,7.0,4.582,False,False
4005,3661,64096,21.189968,92.15217,21.189971,92.152188,7.0,1.932,False,True
4007,15452,50388,21.189694,92.152441,21.189666,92.152267,6.0,18.407,False,False
4008,3455,3679,21.189925,92.153036,21.189764,92.152672,6.0,41.883,False,False
4009,3679,50389,21.189764,92.152672,21.189715,92.152548,6.0,13.936,False,False
4010,15452,50389,21.189694,92.152441,21.189715,92.152548,6.0,11.562,False,False
4011,15455,15464,21.188653,92.145156,21.188734,92.145096,7.0,10.911,False,False
4012,12025,15460,21.188572,92.145185,21.188636,92.145164,7.0,7.453,False,False
4013,15455,15460,21.188653,92.145156,21.188636,92.145164,7.0,2.06,False,False
4014,15464,15481,21.188734,92.145096,21.188774,92.145083,7.0,4.665,False,False
4015,11996,15481,21.188977,92.145177,21.188774,92.145083,7.0,31.482,False,False
4016,15481,64096,21.188774,92.145083,21.188716,92.144904,7.0,20.574,False,True
4017,15479,15481,21.188847,92.145464,21.188774,92.145083,7.0,41.616,False,False
4018,15483,62639,21.188567,92.147112,21.188537,92.147097,6.0,3.674,False,False
4019,14428,62639,21.188186,92.146955,21.188537,92.147097,6.5,42.011,False,False
4020,51131,56079,21.188067,92.144279,21.187838,92.144556,6.5,38.77,False,False
4021,11925,15495,21.187692,92.144686,21.187678,92.144659,6.0,3.233,False,False
4022,15497,49824,21.187862,92.145437,21.18779,92.145276,6.0,20.479,False,False
4023,15501,55265,21.187952,92.145409,21.187909,92.145623,6.0,25.324,False,False
4024,55265,62793,21.187909,92.145623,21.187908,92.145734,6.0,14.356,False,False
4025,15509,15513,21.187503,92.145256,21.187277,92.145325,6.5,34.499,False,False
4026,15513,15516,21.187277,92.145325,21.187245,92.14529,7.0,5.105,False,False
4027,11937,15516,21.187202,92.14524,21.187245,92.14529,7.0,7.029,False,False
4028,11937,15526,21.187202,92.14524,21.187148,92.145202,7.0,7.137,False,False
4029,15526,15530,21.187148,92.145202,21.187072,92.145146,7.0,10.258,False,False
4030,15530,15720,21.187072,92.145146,21.187026,92.145111,7.0,6.275,False,False
4031,15538,15720,21.186881,92.145022,21.187026,92.145111,7.0,18.637,False,False
4032,15537,15538,21.186591,92.144899,21.186881,92.145022,7.0,34.616,False,False
4033,15541,62797,21.187667,92.145412,21.187546,92.145432,6.0,15.973,False,False
4034,60785,62797,21.187438,92.145568,21.187546,92.145432,6.5,19.909,False,False
4035,15549,15552,21.187918,92.146204,21.18788,92.145999,8.0,22.247,False,False
4036,15552,15553,21.18788,92.145999,21.187849,92.145981,8.0,3.889,False,False
4037,15554,15558,21.187882,92.146204,21.187743,92.146258,8.0,16.356,False,False
4038,14417,15558,21.187654,92.146462,21.187743,92.146258,7.0,23.43,False,False
4039,15560,15561,21.187971,92.147537,21.187979,92.147493,7.0,4.609,False,False
4040,15561,49836,21.187979,92.147493,21.188003,92.147437,7.0,6.469,False,False
4041,14577,14592,21.187108,92.147413,21.187495,92.14737,6.5,54.884,False,False
4042,14588,15569,21.187298,92.14745,21.187506,92.147635,6.5,31.328,False,False
4043,15576,15618,21.18705,92.148206,21.18713,92.147917,6.0,38.849,False,False
4044,15576,15580,21.18705,92.148206,21.187072,92.14826,6.0,6.673,False,False
4045,15580,64096,21.187072,92.14826,21.187179,92.148572,6.0,64.108,False,True
4046,15583,64096,21.187158,92.148777,21.187179,92.148572,6.5,64.108,False,True
4047,15608,15617,21.187102,92.147738,21.187289,92.147761,6.0,21.86,False,False
4048,15591,15617,21.187483,92.147723,21.187289,92.147761,6.5,21.983,False,False
4049,15596,15597,21.186952,92.147784,21.186909,92.14776,6.0,5.388,False,False
4050,15596,15601,21.186952,92.147784,21.186992,92.1478,6.0,5.427,False,False
4051,15601,15608,21.186992,92.1478,21.187102,92.147738,6.0,13.904,False,False
4052,14584,15608,21.187199,92.147508,21.187102,92.147738,6.0,28.446,False,False
4053,14372,15576,21.187027,92.148205,21.18705,92.148206,6.0,2.603,False,False
4055,15617,15618,21.187289,92.147761,21.18713,92.147917,6.0,26.386,False,False
4056,14704,15631,21.187142,92.149017,21.187161,92.149107,7.0,9.57,False,False
4057,14707,14711,21.187402,92.148964,21.187464,92.148986,7.0,7.31,False,False
4059,14700,15628,21.187078,92.149022,21.186979,92.149009,7.0,10.999,False,False
4060,15631,15638,21.187161,92.149107,21.187346,92.149329,7.0,33.418,False,False
4061,15185,15234,21.187045,92.14961,21.187535,92.149876,6.0,62.564,False,False
4062,15184,15638,21.187128,92.149569,21.187346,92.149329,6.5,44.635,False,False
4064,15643,15645,21.186987,92.150232,21.187157,92.150186,6.0,21.881,False,False
4065,15645,15647,21.187157,92.150186,21.187313,92.1501,6.0,23.789,False,False
4067,15643,15656,21.186987,92.150232,21.187019,92.149761,6.0,53.572,False,False
4068,15643,15657,21.186987,92.150232,21.186943,92.150395,6.0,17.893,False,False
4069,15647,15669,21.187313,92.1501,21.187294,92.150191,6.0,9.637,False,False
4071,15669,15673,21.187294,92.150191,21.187238,92.150259,6.0,9.571,False,False
4072,15237,15673,21.18722,92.150343,21.187238,92.150259,6.0,9.304,False,False
4073,14649,15237,21.187146,92.150389,21.18722,92.150343,6.0,9.892,False,False
4074,15682,15684,21.187554,92.145962,21.187722,92.145836,7.5,26.238,False,False
4075,15684,15685,21.187722,92.145836,21.187501,92.14562,7.0,33.117,False,False
4076,15687,15688,21.187497,92.146097,21.187533,92.146034,8.0,8.5,False,False
4077,62810,62813,21.187598,92.146416,21.18762,92.146428,7.0,2.819,False,False
4078,15693,15696,21.190016,92.14402,21.189885,92.143736,7.0,33.08,False,False
4079,15696,15700,21.189885,92.143736,21.189794,92.143528,7.0,23.805,False,False
4080,15700,15704,21.189794,92.143528,21.189748,92.143442,7.0,10.268,False,False
4081,15704,56615,21.189748,92.143442,21.188443,92.143949,7.25,163.433,False,False
4082,51131,56615,21.188067,92.144279,21.188443,92.143949,6.666667,53.984,False,False
4083,15712,15713,21.186758,92.14406,21.186911,92.144272,8.0,33.193,False,False
4084,15712,15717,21.186758,92.14406,21.186939,92.144032,9.0,27.034,False,False
4086,15720,15725,21.187026,92.145111,21.18711,92.144879,7.0,26.099,False,False
4087,12142,15725,21.186688,92.144673,21.18711,92.144879,6.5,52.558,False,False
4088,15726,54921,21.186574,92.144898,21.186399,92.144921,7.0,19.541,False,False
4089,11859,15732,21.18637,92.145594,21.186468,92.145483,6.0,17.787,False,False
4090,15732,15736,21.186468,92.145483,21.186511,92.145444,6.0,6.325,False,False
4091,15736,15740,21.186511,92.145444,21.18662,92.145306,6.0,18.786,False,False
4092,15740,15741,21.18662,92.145306,21.186624,92.145243,6.0,6.894,False,False
4093,15743,15745,21.186422,92.145976,21.18661,92.145903,6.0,24.078,False,False
4094,15746,15747,21.186766,92.146714,21.186769,92.146616,6.0,13.161,False,False
4095,15749,15750,21.186593,92.146491,21.18643,92.146727,6.5,36.865,False,False
4096,14520,14821,21.186471,92.147566,21.186251,92.147696,6.5,41.2,False,False
4097,15757,15765,21.186588,92.149154,21.186303,92.149084,6.0,34.025,False,False
4098,15761,15765,21.186604,92.148811,21.186303,92.149084,6.0,47.957,False,False
4100,15767,15768,21.186622,92.148913,21.186771,92.148819,6.0,28.963,False,False
4102,15769,49856,21.185288,92.149544,21.185227,92.149466,7.0,10.55,False,False
4104,15774,15775,21.18616,92.152853,21.186427,92.1533,6.5,57.753,False,False
4105,15775,15779,21.186427,92.1533,21.186105,92.153886,6.5,78.976,False,False
4106,15185,15785,21.187045,92.14961,21.186977,92.14965,6.0,9.476,False,False
4107,15656,15785,21.187019,92.149761,21.186977,92.14965,6.0,15.829,False,False
4108,15656,64096,21.187019,92.149761,21.186964,92.149812,6.0,16.54,False,True
4109,14487,64096,21.186905,92.149858,21.186964,92.149812,6.0,16.54,False,True
4110,15794,15800,21.18864,92.148765,21.188611,92.148735,6.0,4.398,False,False
4111,15797,15800,21.188401,92.148573,21.188611,92.148735,6.5,30.829,False,False
4112,11593,15804,21.186582,92.144002,21.186229,92.143765,7.333333,51.125,False,False
4113,11593,48924,21.186582,92.144002,21.186634,92.143929,7.5,10.301,False,False
4114,12159,12181,21.189698,92.150963,21.189624,92.150938,6.0,8.615,False,False
4115,49305,60585,21.195096,92.151667,21.196169,92.152262,6.5,154.159,False,False
4116,49305,53228,21.195096,92.151667,21.19507,92.151452,6.0,23.261,False,False
4117,53228,53236,21.19507,92.151452,21.195157,92.151294,6.0,20.12,False,False
4118,12259,12268,21.190891,92.149865,21.191245,92.149876,6.0,40.757,False,False
4119,15830,15831,21.191335,92.149597,21.191313,92.149499,7.0,10.703,False,False
4120,12245,12259,21.190901,92.149929,21.190891,92.149865,6.0,6.706,False,False
4121,12245,15837,21.190901,92.149929,21.191213,92.150133,6.0,41.505,False,False
4122,15001,15841,21.192607,92.152586,21.192903,92.152461,6.5,48.526,False,False
4123,15852,15853,21.193213,92.152571,21.193236,92.152752,6.0,19.393,False,False
4124,11280,15852,21.193034,92.152427,21.193213,92.152571,6.0,27.55,False,False
4127,15861,15880,21.19284,92.154279,21.192758,92.15428,6.0,9.234,False,False
4128,15860,15861,21.192864,92.154243,21.19284,92.154279,6.0,4.591,False,False
4130,11484,15887,21.19259,92.153961,21.192651,92.154046,7.0,12.717,False,False
4131,15873,15887,21.192833,92.154113,21.192651,92.154046,7.0,23.337,False,False
4133,15876,15881,21.19278,92.15447,21.192744,92.154459,6.0,4.159,False,False
4134,15880,15881,21.192758,92.15428,21.192744,92.154459,6.0,18.951,False,False
4135,15880,15889,21.192758,92.15428,21.192734,92.154215,6.0,7.308,False,False
4136,15887,15889,21.192651,92.154046,21.192734,92.154215,6.5,20.607,False,False
4138,11477,15896,21.192805,92.153802,21.193001,92.153905,6.5,25.457,False,False
4139,15896,64096,21.193001,92.153905,21.193039,92.154016,6.0,12.266,False,True
4140,15901,64096,21.193264,92.153836,21.193039,92.154016,6.0,42.467,False,True
4141,15901,15908,21.193264,92.153836,21.193207,92.154446,6.0,72.315,False,False
4142,15908,15913,21.193207,92.154446,21.193136,92.15451,6.0,10.462,False,False
4143,11817,15913,21.193085,92.154704,21.193136,92.15451,6.0,21.102,False,False
4144,11817,15920,21.193085,92.154704,21.193024,92.15476,6.0,10.885,False,False
4145,15920,64096,21.193024,92.15476,21.193007,92.154824,6.0,6.945,False,True
4146,8872,64096,21.192936,92.155477,21.193007,92.154824,6.5,78.268,False,True
4147,15933,8872,21.192849,92.155898,21.192936,92.155477,6.5,46.975,False,False
4149,15935,15937,21.193489,92.154999,21.193194,92.15508,6.0,43.002,False,False
4150,15941,64096,21.193093,92.154904,21.193007,92.154824,6.0,19.661,False,True
4153,11482,15948,21.192663,92.153906,21.192097,92.153247,6.5,94.563,False,False
4154,15949,15955,21.187636,92.15107,21.187523,92.151187,6.5,18.055,False,False
4155,15953,15955,21.187485,92.151629,21.187523,92.151187,6.0,46.727,False,False
4157,46461,9484,21.212468,92.161937,21.21326,92.161415,6.5,114.11,False,False
4158,10544,15965,21.207972,92.167555,21.207856,92.167995,8.0,47.423,False,False
4159,10549,15968,21.208156,92.167629,21.208022,92.168009,7.5,42.155,False,False
4161,10481,15985,21.209007,92.16457,21.208281,92.164684,6.0,81.25,False,False
4162,15985,59522,21.208281,92.164684,21.208094,92.164794,6.0,24.045,False,False
4163,15979,59522,21.208054,92.164807,21.208094,92.164794,6.0,4.69,False,False
4164,10505,59524,21.207936,92.164487,21.208059,92.164566,6.5,22.24,False,False
4165,15985,59524,21.208281,92.164684,21.208059,92.164566,6.0,30.976,False,False
4166,15999,9756,21.210856,92.168579,21.211284,92.168548,6.0,47.473,False,False
4167,15996,15999,21.210855,92.168552,21.210856,92.168579,6.0,2.858,False,False
4168,10273,15999,21.21084,92.168666,21.210856,92.168579,6.0,9.441,False,False
4169,16008,9749,21.210229,92.169942,21.211153,92.169104,6.666667,139.384,False,False
4170,16008,9737,21.210229,92.169942,21.209914,92.170552,6.5,72.742,False,False
4171,9737,9773,21.209914,92.170552,21.20939,92.171008,6.0,85.106,False,False
4174,16019,50232,21.207542,92.165093,21.207555,92.165218,6.5,13.035,False,False
4175,16025,16028,21.21476,92.166133,21.214579,92.166423,6.5,36.264,False,False
4177,48,52367,21.214559,92.16603,21.214658,92.166074,6.0,11.83,False,False
4178,16025,52367,21.21476,92.166133,21.214658,92.166074,6.0,12.929,False,False
4180,16048,412,21.215064,92.162459,21.214902,92.16251,7.0,18.894,False,False
4181,16048,408,21.215064,92.162459,21.215189,92.163522,7.0,158.518,False,False
4182,16048,16064,21.215064,92.162459,21.215066,92.162112,7.5,36.047,False,False
4183,16063,5513,21.215437,92.162061,21.21561,92.161734,7.5,55.409,False,False
4185,16064,9372,21.215066,92.162112,21.21514,92.161433,6.666667,72.031,False,False
4186,16063,16064,21.215437,92.162061,21.215066,92.162112,7.5,41.413,False,False
4187,8424,8432,21.211634,92.163585,21.210893,92.163126,6.5,166.576,False,False
4188,16265,64096,21.179701,92.155051,21.179884,92.155315,6.5,150.138,False,True
4189,16076,64096,21.180803,92.155272,21.179884,92.155315,6.5,150.138,False,True
4191,16255,64096,21.179819,92.154845,21.180481,92.154885,6.5,132.638,False,True
4194,2677,57864,21.208178,92.149972,21.207542,92.149488,6.5,96.938,False,False
4195,2677,64096,21.208178,92.149972,21.20843,92.150338,6.5,86.692,False,True
4196,49389,64096,21.208688,92.1506,21.20843,92.150338,6.0,86.692,False,True
4197,46889,49389,21.208929,92.150906,21.208688,92.1506,6.0,41.562,False,False
4198,46889,58655,21.208929,92.150906,21.209348,92.150971,6.0,48.392,False,False
4199,58655,64096,21.209348,92.150971,21.209939,92.151082,6.5,98.638,False,True
4200,16109,64096,21.210216,92.151161,21.209939,92.151082,7.0,98.638,False,True
4201,16109,59407,21.210216,92.151161,21.210587,92.151295,7.666667,43.378,False,False
4202,57882,59407,21.210662,92.151348,21.210587,92.151295,7.0,10.002,False,False
4203,16117,59385,21.211227,92.14661,21.210823,92.146957,6.0,59.87,False,False
4204,59385,64096,21.210823,92.146957,21.210452,92.147021,6.0,74.278,False,True
4206,16125,16129,21.186725,92.151464,21.186464,92.151287,7.0,35.552,False,False
4207,16129,16133,21.186464,92.151287,21.186415,92.151289,7.5,5.408,False,False
4208,16133,16137,21.186415,92.151289,21.18637,92.151291,8.0,5.064,False,False
4210,16145,16244,21.181561,92.154757,21.181476,92.153898,6.666667,90.851,False,False
4211,16145,16148,21.181561,92.154757,21.18157,92.155006,7.0,25.843,False,False
